,t-3,t-2,t-1,DewPointC,cloudcover,windspeedKmph,humidity,pressure,winddirDegree,WindGustKmph,tempC,precipMM
25-01-2019,8.90,1.80,0.40,21.00,47.00,12.00,71.00,1010.00,253.00,18.00,33.00,2.40
26-01-2019,1.80,0.40,2.40,21.00,32.00,13.00,67.00,1009.00,252.00,17.00,33.00,0.10
27-01-2019,0.40,2.40,0.10,22.00,52.00,8.00,70.00,1009.00,249.00,11.00,32.00,3.50
28-01-2019,2.40,0.10,3.50,21.00,14.00,8.00,68.00,1009.00,234.00,10.00,34.00,0.00
29-01-2019,0.10,3.50,0.00,22.00,48.00,5.00,70.00,1010.00,167.00,7.00,34.00,1.10
30-01-2019,3.50,0.00,1.10,22.00,65.00,6.00,73.00,1011.00,202.00,8.00,33.00,5.10
31-01-2019,0.00,1.10,5.10,21.00,40.00,8.00,68.00,1011.00,233.00,11.00,33.00,0.20
01-02-2019,1.10,5.10,0.20,20.00,22.00,10.00,67.00,1011.00,237.00,14.00,33.00,0.00
02-02-2019,5.10,0.20,0.00,21.00,36.00,9.00,71.00,1011.00,236.00,12.00,33.00,0.00
03-02-2019,0.20,0.00,0.00,21.00,29.00,9.00,70.00,1011.00,238.00,13.00,33.00,0.00
04-02-2019,0.00,0.00,0.00,21.00,45.00,12.00,71.00,1011.00,252.00,16.00,33.00,0.10
05-02-2019,0.00,0.00,0.10,21.00,41.00,12.00,69.00,1011.00,252.00,16.00,33.00,1.10
06-02-2019,0.00,0.10,1.10,21.00,18.00,11.00,69.00,1010.00,245.00,14.00,33.00,0.00
07-02-2019,0.10,1.10,0.00,22.00,18.00,10.00,73.00,1011.00,238.00,13.00,32.00,0.00
08-02-2019,1.10,0.00,0.00,22.00,43.00,7.00,77.00,1011.00,204.00,9.00,31.00,2.60
09-02-2019,0.00,0.00,2.60,22.00,44.00,6.00,77.00,1012.00,184.00,8.00,30.00,0.10
10-02-2019,0.00,2.60,0.10,22.00,54.00,6.00,76.00,1013.00,203.00,8.00,31.00,1.40
11-02-2019,2.60,0.10,1.40,22.00,47.00,6.00,77.00,1013.00,195.00,8.00,31.00,0.90
12-02-2019,0.10,1.40,0.90,22.00,57.00,5.00,76.00,1013.00,207.00,6.00,30.00,1.10
13-02-2019,1.40,0.90,1.10,22.00,71.00,4.00,76.00,1013.00,168.00,6.00,32.00,1.00
14-02-2019,0.90,1.10,1.00,22.00,61.00,6.00,79.00,1012.00,165.00,9.00,32.00,3.30
15-02-2019,1.10,1.00,3.30,23.00,57.00,6.00,80.00,1013.00,177.00,9.00,30.00,6.50
16-02-2019,1.00,3.30,6.50,22.00,63.00,6.00,78.00,1012.00,200.00,8.00,32.00,6.10
17-02-2019,3.30,6.50,6.10,22.00,71.00,6.00,77.00,1012.00,191.00,8.00,32.00,14.30
18-02-2019,6.50,6.10,14.30,22.00,54.00,6.00,77.00,1012.00,208.00,8.00,32.00,5.60
19-02-2019,6.10,14.30,5.60,23.00,59.00,5.00,76.00,1012.00,126.00,7.00,33.00,3.10
20-02-2019,14.30,5.60,3.10,23.00,52.00,4.00,77.00,1013.00,163.00,7.00,34.00,22.40
21-02-2019,5.60,3.10,22.40,23.00,55.00,5.00,77.00,1012.00,187.00,8.00,33.00,17.30
22-02-2019,3.10,22.40,17.30,23.00,64.00,6.00,76.00,1011.00,172.00,8.00,33.00,3.30
23-02-2019,22.40,17.30,3.30,23.00,54.00,6.00,78.00,1010.00,182.00,8.00,32.00,6.50
24-02-2019,17.30,3.30,6.50,23.00,53.00,6.00,81.00,1010.00,194.00,10.00,31.00,28.40
25-02-2019,3.30,6.50,28.40,23.00,70.00,6.00,77.00,1010.00,171.00,10.00,32.00,21.80
26-02-2019,6.50,28.40,21.80,22.00,40.00,8.00,70.00,1009.00,111.00,11.00,35.00,0.90
27-02-2019,28.40,21.80,0.90,22.00,43.00,7.00,73.00,1008.00,144.00,10.00,34.00,4.30
28-02-2019,21.80,0.90,4.30,23.00,50.00,6.00,76.00,1009.00,194.00,8.00,32.00,1.00
01-03-2019,0.90,4.30,1.00,23.00,69.00,4.00,76.00,1009.00,144.00,6.00,33.00,17.10
02-03-2019,4.30,1.00,17.10,22.00,64.00,6.00,75.00,1009.00,193.00,10.00,33.00,7.80
03-03-2019,1.00,17.10,7.80,22.00,65.00,7.00,75.00,1009.00,268.00,9.00,31.00,1.50
04-03-2019,17.10,7.80,1.50,22.00,60.00,6.00,72.00,1008.00,144.00,9.00,34.00,2.20
05-03-2019,7.80,1.50,2.20,22.00,63.00,5.00,72.00,1009.00,140.00,8.00,34.00,5.40
06-03-2019,1.50,2.20,5.40,22.00,64.00,8.00,79.00,1011.00,235.00,12.00,30.00,15.00
07-03-2019,2.20,5.40,15.00,21.00,73.00,8.00,80.00,1012.00,232.00,12.00,30.00,8.80
08-03-2019,5.40,15.00,8.80,21.00,39.00,6.00,72.00,1011.00,206.00,9.00,32.00,0.00
09-03-2019,15.00,8.80,0.00,20.00,32.00,8.00,66.00,1011.00,229.00,12.00,33.00,0.00
10-03-2019,8.80,0.00,0.00,20.00,48.00,11.00,67.00,1011.00,248.00,15.00,32.00,0.30
11-03-2019,0.00,0.00,0.30,21.00,59.00,7.00,68.00,1011.00,219.00,10.00,32.00,8.60
12-03-2019,0.00,0.30,8.60,23.00,70.00,5.00,79.00,1011.00,200.00,9.00,33.00,56.30
13-03-2019,0.30,8.60,56.30,23.00,52.00,5.00,77.00,1012.00,171.00,8.00,33.00,15.30
14-03-2019,8.60,56.30,15.30,22.00,38.00,6.00,74.00,1012.00,190.00,8.00,33.00,0.30
15-03-2019,56.30,15.30,0.30,21.00,46.00,8.00,71.00,1011.00,218.00,11.00,32.00,0.70
16-03-2019,15.30,0.30,0.70,21.00,33.00,11.00,72.00,1011.00,232.00,15.00,32.00,0.60
17-03-2019,0.30,0.70,0.60,21.00,75.00,11.00,80.00,1011.00,277.00,17.00,27.00,7.50
18-03-2019,0.70,0.60,7.50,22.00,70.00,12.00,81.00,1010.00,255.00,18.00,30.00,5.00
19-03-2019,0.60,7.50,5.00,21.00,54.00,10.00,73.00,1009.00,239.00,14.00,32.00,0.40
20-03-2019,7.50,5.00,0.40,22.00,55.00,9.00,75.00,1009.00,240.00,13.00,31.00,2.60
21-03-2019,5.00,0.40,2.60,22.00,36.00,10.00,73.00,1009.00,246.00,14.00,32.00,0.20
22-03-2019,0.40,2.60,0.20,21.00,45.00,9.00,73.00,1010.00,245.00,14.00,31.00,7.70
23-03-2019,2.60,0.20,7.70,22.00,35.00,12.00,75.00,1009.00,251.00,16.00,32.00,0.10
24-03-2019,0.20,7.70,0.10,22.00,65.00,10.00,75.00,1009.00,248.00,13.00,31.00,0.70
25-03-2019,7.70,0.10,0.70,22.00,45.00,8.00,77.00,1010.00,233.00,11.00,32.00,4.00
26-03-2019,0.10,0.70,4.00,23.00,68.00,6.00,80.00,1011.00,204.00,8.00,31.00,6.10
27-03-2019,0.70,4.00,6.10,22.00,49.00,6.00,77.00,1012.00,204.00,8.00,32.00,0.90
28-03-2019,4.00,6.10,0.90,22.00,50.00,7.00,76.00,1012.00,210.00,9.00,32.00,0.30
29-03-2019,6.10,0.90,0.30,22.00,8.00,7.00,73.00,1010.00,201.00,9.00,33.00,0.00
30-03-2019,0.90,0.30,0.00,22.00,6.00,7.00,73.00,1010.00,198.00,9.00,33.00,0.00
31-03-2019,0.30,0.00,0.00,22.00,7.00,7.00,74.00,1011.00,180.00,9.00,33.00,0.00
01-04-2019,0.00,0.00,0.00,22.00,12.00,7.00,76.00,1011.00,170.00,9.00,32.00,0.00
02-04-2019,0.00,0.00,0.00,22.00,40.00,7.00,75.00,1011.00,191.00,9.00,32.00,0.70
03-04-2019,0.00,0.00,0.70,22.00,43.00,7.00,76.00,1011.00,158.00,9.00,32.00,0.50
04-04-2019,0.00,0.70,0.50,23.00,52.00,7.00,79.00,1011.00,152.00,9.00,31.00,4.10
05-04-2019,0.70,0.50,4.10,23.00,70.00,4.00,82.00,1011.00,160.00,8.00,31.00,49.20
06-04-2019,0.50,4.10,49.20,23.00,69.00,6.00,81.00,1011.00,199.00,7.00,31.00,5.40
07-04-2019,4.10,49.20,5.40,23.00,59.00,7.00,77.00,1010.00,196.00,9.00,31.00,1.80
08-04-2019,49.20,5.40,1.80,22.00,44.00,6.00,76.00,1009.00,213.00,7.00,32.00,0.70
09-04-2019,5.40,1.80,0.70,22.00,28.00,7.00,77.00,1010.00,217.00,9.00,33.00,0.00
10-04-2019,1.80,0.70,0.00,22.00,40.00,8.00,77.00,1010.00,229.00,10.00,32.00,0.20
11-04-2019,0.70,0.00,0.20,22.00,56.00,6.00,79.00,1009.00,214.00,9.00,31.00,4.90
12-04-2019,0.00,0.20,4.90,22.00,29.00,6.00,74.00,1010.00,181.00,7.00,33.00,0.10
13-04-2019,0.20,4.90,0.10,23.00,40.00,6.00,77.00,1011.00,190.00,8.00,32.00,0.80
14-04-2019,4.90,0.10,0.80,22.00,45.00,6.00,74.00,1011.00,182.00,8.00,32.00,0.10
15-04-2019,0.10,0.80,0.10,23.00,62.00,6.00,76.00,1010.00,179.00,8.00,32.00,2.40
16-04-2019,0.80,0.10,2.40,23.00,56.00,5.00,78.00,1010.00,173.00,8.00,33.00,12.80
17-04-2019,0.10,2.40,12.80,23.00,48.00,6.00,77.00,1010.00,161.00,10.00,33.00,16.50
18-04-2019,2.40,12.80,16.50,24.00,52.00,8.00,79.00,1010.00,146.00,13.00,32.00,25.50
19-04-2019,12.80,16.50,25.50,24.00,60.00,9.00,79.00,1009.00,147.00,12.00,32.00,7.00
20-04-2019,16.50,25.50,7.00,23.00,57.00,8.00,80.00,1009.00,147.00,11.00,32.00,5.10
21-04-2019,25.50,7.00,5.10,23.00,52.00,8.00,77.00,1008.00,124.00,11.00,33.00,4.90
22-04-2019,7.00,5.10,4.90,23.00,47.00,7.00,74.00,1008.00,150.00,10.00,34.00,1.60
23-04-2019,5.10,4.90,1.60,23.00,49.00,9.00,77.00,1009.00,135.00,12.00,34.00,7.60
24-04-2019,4.90,1.60,7.60,23.00,53.00,6.00,79.00,1009.00,148.00,10.00,33.00,17.50
25-04-2019,1.60,7.60,17.50,23.00,50.00,7.00,81.00,1009.00,154.00,10.00,32.00,6.00
26-04-2019,7.60,17.50,6.00,23.00,42.00,7.00,80.00,1008.00,153.00,10.00,32.00,1.70
27-04-2019,17.50,6.00,1.70,23.00,53.00,7.00,81.00,1009.00,156.00,9.00,31.00,5.60
28-04-2019,6.00,1.70,5.60,23.00,58.00,5.00,81.00,1009.00,149.00,9.00,31.00,28.40
29-04-2019,1.70,5.60,28.40,23.00,66.00,4.00,77.00,1010.00,131.00,7.00,34.00,4.40
30-04-2019,5.60,28.40,4.40,23.00,45.00,6.00,80.00,1009.00,172.00,8.00,32.00,0.50
01-05-2019,28.40,4.40,0.50,23.00,29.00,6.00,78.00,1010.00,180.00,7.00,32.00,0.20
02-05-2019,4.40,0.50,0.20,22.00,41.00,6.00,78.00,1011.00,188.00,7.00,31.00,2.00
03-05-2019,0.50,0.20,2.00,22.00,26.00,7.00,78.00,1012.00,169.00,9.00,32.00,0.00
04-05-2019,0.20,2.00,0.00,23.00,21.00,7.00,79.00,1012.00,161.00,9.00,32.00,0.00
05-05-2019,2.00,0.00,0.00,23.00,35.00,6.00,80.00,1011.00,185.00,7.00,31.00,0.80
06-05-2019,0.00,0.00,0.80,23.00,46.00,6.00,78.00,1011.00,162.00,9.00,33.00,3.60
07-05-2019,0.00,0.80,3.60,23.00,56.00,7.00,81.00,1010.00,149.00,11.00,32.00,12.00
08-05-2019,0.80,3.60,12.00,23.00,31.00,8.00,79.00,1010.00,155.00,10.00,32.00,0.40
09-05-2019,3.60,12.00,0.40,23.00,66.00,8.00,82.00,1010.00,148.00,10.00,30.00,2.10
10-05-2019,12.00,0.40,2.10,22.00,42.00,10.00,79.00,1011.00,145.00,13.00,31.00,0.80
11-05-2019,0.40,2.10,0.80,22.00,38.00,8.00,78.00,1012.00,146.00,11.00,32.00,0.50
12-05-2019,2.10,0.80,0.50,23.00,46.00,9.00,81.00,1012.00,147.00,12.00,31.00,5.60
13-05-2019,0.80,0.50,5.60,23.00,53.00,8.00,82.00,1011.00,151.00,10.00,30.00,0.30
14-05-2019,0.50,5.60,0.30,23.00,49.00,7.00,80.00,1011.00,148.00,9.00,32.00,0.90
15-05-2019,5.60,0.30,0.90,23.00,44.00,8.00,80.00,1011.00,148.00,10.00,32.00,0.30
16-05-2019,0.30,0.90,0.30,22.00,35.00,6.00,82.00,1012.00,157.00,8.00,31.00,0.00
17-05-2019,0.90,0.30,0.00,21.00,39.00,7.00,81.00,1012.00,166.00,9.00,30.00,0.10
18-05-2019,0.30,0.00,0.10,22.00,39.00,7.00,82.00,1012.00,166.00,8.00,31.00,0.40
19-05-2019,0.00,0.10,0.40,22.00,45.00,7.00,82.00,1012.00,156.00,9.00,31.00,0.20
20-05-2019,0.10,0.40,0.20,23.00,58.00,8.00,81.00,1012.00,148.00,10.00,31.00,0.70
21-05-2019,0.40,0.20,0.70,23.00,48.00,8.00,82.00,1011.00,149.00,10.00,31.00,0.20
22-05-2019,0.20,0.70,0.20,22.00,26.00,8.00,79.00,1012.00,143.00,11.00,32.00,0.10
23-05-2019,0.70,0.20,0.10,23.00,56.00,8.00,81.00,1012.00,151.00,10.00,31.00,1.70
24-05-2019,0.20,0.10,1.70,22.00,35.00,9.00,79.00,1011.00,143.00,11.00,32.00,0.70
25-05-2019,0.10,1.70,0.70,22.00,38.00,7.00,80.00,1011.00,155.00,9.00,31.00,0.30
26-05-2019,1.70,0.70,0.30,23.00,51.00,7.00,83.00,1011.00,153.00,10.00,30.00,6.70
27-05-2019,0.70,0.30,6.70,23.00,57.00,7.00,83.00,1010.00,151.00,11.00,31.00,8.90
28-05-2019,0.30,6.70,8.90,23.00,44.00,7.00,80.00,1009.00,156.00,10.00,32.00,4.00
29-05-2019,6.70,8.90,4.00,23.00,26.00,8.00,81.00,1009.00,149.00,10.00,32.00,0.10
30-05-2019,8.90,4.00,0.10,22.00,29.00,9.00,81.00,1010.00,144.00,12.00,31.00,0.00
31-05-2019,4.00,0.10,0.00,21.00,38.00,10.00,79.00,1010.00,145.00,13.00,30.00,0.10
01-06-2019,0.10,0.00,0.10,21.00,61.00,8.00,82.00,1010.00,148.00,10.00,28.00,0.50
02-06-2019,0.00,0.10,0.50,22.00,73.00,8.00,84.00,1010.00,154.00,9.00,29.00,1.00
03-06-2019,0.10,0.50,1.00,22.00,70.00,7.00,84.00,1010.00,151.00,9.00,30.00,1.50
04-06-2019,0.50,1.00,1.50,22.00,41.00,7.00,82.00,1010.00,160.00,8.00,31.00,0.90
05-06-2019,1.00,1.50,0.90,22.00,31.00,6.00,81.00,1010.00,169.00,9.00,32.00,0.40
06-06-2019,1.50,0.90,0.40,22.00,23.00,5.00,80.00,1010.00,164.00,7.00,33.00,0.00
07-06-2019,0.90,0.40,0.00,22.00,23.00,6.00,82.00,1011.00,182.00,7.00,31.00,0.00
08-06-2019,0.40,0.00,0.00,21.00,32.00,6.00,81.00,1012.00,168.00,7.00,30.00,0.00
09-06-2019,0.00,0.00,0.00,21.00,65.00,6.00,83.00,1012.00,157.00,8.00,28.00,0.40
10-06-2019,0.00,0.00,0.40,22.00,67.00,7.00,82.00,1011.00,170.00,9.00,29.00,0.30
11-06-2019,0.00,0.40,0.30,22.00,52.00,7.00,82.00,1012.00,156.00,9.00,30.00,0.30
12-06-2019,0.40,0.30,0.30,22.00,75.00,8.00,83.00,1012.00,150.00,10.00,28.00,0.60
13-06-2019,0.30,0.30,0.60,22.00,65.00,9.00,83.00,1011.00,143.00,12.00,29.00,0.70
14-06-2019,0.30,0.60,0.70,23.00,84.00,8.00,89.00,1011.00,151.00,13.00,28.00,17.20
15-06-2019,0.60,0.70,17.20,22.00,80.00,7.00,84.00,1011.00,152.00,10.00,29.00,5.40
16-06-2019,0.70,17.20,5.40,21.00,37.00,6.00,79.00,1012.00,160.00,8.00,31.00,0.00
17-06-2019,17.20,5.40,0.00,20.00,26.00,6.00,78.00,1012.00,156.00,8.00,30.00,0.00
18-06-2019,5.40,0.00,0.00,20.00,33.00,5.00,81.00,1012.00,175.00,7.00,31.00,0.00
19-06-2019,0.00,0.00,0.00,20.00,56.00,5.00,81.00,1012.00,167.00,7.00,30.00,0.10
20-06-2019,0.00,0.00,0.10,20.00,34.00,6.00,80.00,1012.00,163.00,8.00,29.00,0.00
21-06-2019,0.00,0.10,0.00,19.00,34.00,6.00,81.00,1011.00,179.00,8.00,31.00,0.00
22-06-2019,0.10,0.00,0.00,20.00,50.00,4.00,79.00,1010.00,177.00,5.00,31.00,0.30
23-06-2019,0.00,0.00,0.30,20.00,61.00,6.00,78.00,1011.00,177.00,7.00,28.00,0.10
24-06-2019,0.00,0.30,0.10,20.00,26.00,6.00,77.00,1012.00,156.00,7.00,31.00,0.20
25-06-2019,0.30,0.10,0.20,20.00,9.00,6.00,78.00,1013.00,165.00,8.00,32.00,0.00
26-06-2019,0.10,0.20,0.00,20.00,21.00,6.00,78.00,1012.00,165.00,7.00,31.00,0.10
27-06-2019,0.20,0.00,0.10,20.00,67.00,7.00,80.00,1013.00,164.00,8.00,27.00,1.00
28-06-2019,0.00,0.10,1.00,19.00,60.00,7.00,80.00,1013.00,151.00,9.00,28.00,0.50
29-06-2019,0.10,1.00,0.50,19.00,31.00,7.00,77.00,1012.00,157.00,9.00,30.00,0.20
30-06-2019,1.00,0.50,0.20,19.00,34.00,6.00,79.00,1012.00,178.00,8.00,29.00,0.10
01-07-2019,0.50,0.20,0.10,19.00,53.00,5.00,79.00,1012.00,169.00,7.00,29.00,0.70
02-07-2019,0.20,0.10,0.70,20.00,40.00,5.00,78.00,1011.00,158.00,6.00,31.00,1.00
03-07-2019,0.10,0.70,1.00,20.00,23.00,6.00,79.00,1012.00,160.00,8.00,31.00,0.00
04-07-2019,0.70,1.00,0.00,21.00,59.00,6.00,82.00,1012.00,187.00,8.00,29.00,1.10
05-07-2019,1.00,0.00,1.10,21.00,87.00,7.00,81.00,1012.00,156.00,9.00,30.00,2.30
06-07-2019,0.00,1.10,2.30,21.00,64.00,5.00,81.00,1011.00,164.00,6.00,31.00,0.20
07-07-2019,1.10,2.30,0.20,20.00,42.00,6.00,80.00,1012.00,159.00,8.00,31.00,0.00
08-07-2019,2.30,0.20,0.00,20.00,42.00,7.00,78.00,1013.00,157.00,9.00,31.00,0.00
09-07-2019,0.20,0.00,0.00,18.00,39.00,7.00,78.00,1013.00,159.00,9.00,29.00,0.10
10-07-2019,0.00,0.00,0.10,19.00,31.00,8.00,79.00,1013.00,144.00,10.00,29.00,0.10
11-07-2019,0.00,0.10,0.10,19.00,25.00,6.00,77.00,1014.00,155.00,7.00,31.00,0.00
12-07-2019,0.10,0.10,0.00,20.00,28.00,6.00,80.00,1014.00,174.00,8.00,30.00,0.10
13-07-2019,0.10,0.00,0.10,19.00,37.00,8.00,77.00,1013.00,154.00,10.00,29.00,0.00
14-07-2019,0.00,0.10,0.00,18.00,22.00,7.00,75.00,1013.00,153.00,9.00,29.00,0.10
15-07-2019,0.10,0.00,0.10,19.00,13.00,8.00,75.00,1012.00,144.00,10.00,29.00,0.00
16-07-2019,0.00,0.10,0.00,18.00,22.00,8.00,77.00,1012.00,148.00,11.00,29.00,0.10
17-07-2019,0.10,0.00,0.10,19.00,20.00,8.00,78.00,1011.00,157.00,10.00,30.00,0.00
18-07-2019,0.00,0.10,0.00,20.00,26.00,8.00,78.00,1010.00,154.00,10.00,31.00,0.10
19-07-2019,0.10,0.00,0.10,20.00,71.00,5.00,80.00,1011.00,155.00,6.00,28.00,0.70
20-07-2019,0.00,0.10,0.70,21.00,87.00,6.00,82.00,1011.00,157.00,8.00,32.00,4.10
21-07-2019,0.10,0.70,4.10,20.00,57.00,7.00,79.00,1010.00,161.00,9.00,29.00,0.40
22-07-2019,0.70,4.10,0.40,20.00,46.00,7.00,79.00,1011.00,177.00,9.00,29.00,0.40
23-07-2019,4.10,0.40,0.40,19.00,57.00,7.00,79.00,1011.00,166.00,8.00,29.00,0.10
24-07-2019,0.40,0.40,0.10,19.00,51.00,6.00,79.00,1013.00,152.00,8.00,29.00,0.10
25-07-2019,0.40,0.10,0.10,19.00,21.00,7.00,76.00,1013.00,154.00,9.00,30.00,0.00
26-07-2019,0.10,0.10,0.00,19.00,17.00,5.00,79.00,1012.00,162.00,7.00,31.00,0.00
27-07-2019,0.10,0.00,0.00,19.00,29.00,6.00,80.00,1012.00,181.00,8.00,30.00,0.00
28-07-2019,0.00,0.00,0.00,19.00,43.00,8.00,79.00,1013.00,180.00,10.00,29.00,0.10
29-07-2019,0.00,0.00,0.10,18.00,40.00,8.00,76.00,1013.00,159.00,10.00,30.00,0.30
30-07-2019,0.00,0.10,0.30,19.00,48.00,8.00,77.00,1013.00,158.00,10.00,30.00,0.20
31-07-2019,0.10,0.30,0.20,19.00,52.00,8.00,78.00,1013.00,159.00,10.00,30.00,0.50
01-08-2019,0.30,0.20,0.50,19.00,55.00,7.00,79.00,1013.00,176.00,9.00,30.00,0.30
02-08-2019,0.20,0.50,0.30,20.00,29.00,7.00,77.00,1013.00,164.00,9.00,31.00,0.00
03-08-2019,0.50,0.30,0.00,18.00,14.00,8.00,73.00,1013.00,148.00,10.00,31.00,0.00
04-08-2019,0.30,0.00,0.00,17.00,20.00,9.00,73.00,1013.00,147.00,11.00,29.00,0.10
05-08-2019,0.00,0.00,0.10,17.00,49.00,6.00,75.00,1013.00,172.00,8.00,26.00,0.40
06-08-2019,0.00,0.10,0.40,17.00,34.00,8.00,77.00,1012.00,160.00,11.00,29.00,0.00
07-08-2019,0.10,0.40,0.00,18.00,33.00,8.00,77.00,1011.00,160.00,11.00,29.00,0.00
08-08-2019,0.40,0.00,0.00,19.00,66.00,7.00,80.00,1012.00,166.00,9.00,28.00,0.40
09-08-2019,0.00,0.00,0.40,19.00,40.00,7.00,78.00,1012.00,166.00,9.00,30.00,0.40
10-08-2019,0.00,0.40,0.40,18.00,28.00,8.00,74.00,1012.00,167.00,10.00,31.00,0.00
11-08-2019,0.40,0.40,0.00,19.00,28.00,7.00,78.00,1012.00,183.00,9.00,30.00,0.00
12-08-2019,0.40,0.00,0.00,19.00,37.00,6.00,80.00,1012.00,177.00,8.00,31.00,0.00
13-08-2019,0.00,0.00,0.00,20.00,34.00,6.00,77.00,1012.00,168.00,7.00,32.00,0.00
14-08-2019,0.00,0.00,0.00,20.00,24.00,6.00,76.00,1012.00,172.00,7.00,32.00,0.00
15-08-2019,0.00,0.00,0.00,20.00,56.00,7.00,77.00,1014.00,175.00,8.00,31.00,0.30
16-08-2019,0.00,0.00,0.30,19.00,46.00,7.00,77.00,1013.00,176.00,9.00,31.00,0.60
17-08-2019,0.00,0.30,0.60,18.00,45.00,9.00,76.00,1014.00,160.00,11.00,29.00,0.40
18-08-2019,0.30,0.60,0.40,18.00,30.00,9.00,74.00,1014.00,153.00,11.00,30.00,0.10
19-08-2019,0.60,0.40,0.10,18.00,52.00,8.00,76.00,1014.00,166.00,10.00,27.00,0.20
20-08-2019,0.40,0.10,0.20,19.00,45.00,8.00,76.00,1013.00,160.00,11.00,30.00,0.50
21-08-2019,0.10,0.20,0.50,19.00,25.00,5.00,75.00,1011.00,159.00,7.00,34.00,0.00
22-08-2019,0.20,0.50,0.00,20.00,38.00,7.00,78.00,1013.00,188.00,9.00,31.00,0.00
23-08-2019,0.50,0.00,0.00,19.00,41.00,8.00,76.00,1013.00,170.00,11.00,31.00,0.20
24-08-2019,0.00,0.00,0.20,19.00,74.00,7.00,80.00,1013.00,175.00,8.00,28.00,0.50
25-08-2019,0.00,0.20,0.50,20.00,74.00,7.00,81.00,1013.00,178.00,9.00,27.00,1.00
26-08-2019,0.20,0.50,1.00,20.00,72.00,7.00,77.00,1012.00,170.00,9.00,30.00,0.80
27-08-2019,0.50,1.00,0.80,19.00,51.00,6.00,76.00,1012.00,169.00,8.00,30.00,0.10
28-08-2019,1.00,0.80,0.10,19.00,16.00,7.00,75.00,1013.00,169.00,9.00,32.00,0.00
29-08-2019,0.80,0.10,0.00,19.00,26.00,6.00,77.00,1013.00,181.00,8.00,31.00,0.00
30-08-2019,0.10,0.00,0.00,18.00,27.00,9.00,73.00,1011.00,166.00,11.00,32.00,0.00
31-08-2019,0.00,0.00,0.00,18.00,40.00,7.00,75.00,1011.00,158.00,9.00,33.00,0.10
01-09-2019,0.00,0.00,0.10,19.00,37.00,7.00,76.00,1012.00,182.00,9.00,32.00,0.10
02-09-2019,0.00,0.10,0.10,19.00,49.00,7.00,76.00,1012.00,183.00,9.00,31.00,0.60
03-09-2019,0.10,0.10,0.60,19.00,44.00,7.00,76.00,1012.00,182.00,9.00,31.00,0.50
04-09-2019,0.10,0.60,0.50,18.00,43.00,8.00,75.00,1012.00,177.00,10.00,31.00,0.10
05-09-2019,0.60,0.50,0.10,18.00,28.00,8.00,74.00,1013.00,173.00,10.00,31.00,0.30
06-09-2019,0.50,0.10,0.30,19.00,46.00,8.00,76.00,1013.00,167.00,11.00,30.00,0.90
07-09-2019,0.10,0.30,0.90,19.00,51.00,9.00,76.00,1013.00,163.00,10.00,30.00,1.20
08-09-2019,0.30,0.90,1.20,19.00,69.00,7.00,76.00,1013.00,174.00,9.00,30.00,1.00
09-09-2019,0.90,1.20,1.00,20.00,39.00,6.00,74.00,1013.00,178.00,7.00,34.00,0.40
10-09-2019,1.20,1.00,0.40,19.00,22.00,7.00,74.00,1014.00,183.00,9.00,33.00,0.00
11-09-2019,1.00,0.40,0.00,18.00,27.00,9.00,73.00,1014.00,174.00,11.00,33.00,0.00
12-09-2019,0.40,0.00,0.00,16.00,21.00,9.00,70.00,1015.00,162.00,12.00,31.00,0.00
13-09-2019,0.00,0.00,0.00,17.00,38.00,8.00,73.00,1014.00,173.00,10.00,31.00,0.30
14-09-2019,0.00,0.00,0.30,19.00,43.00,8.00,73.00,1014.00,176.00,10.00,32.00,0.10
15-09-2019,0.00,0.30,0.10,19.00,55.00,7.00,72.00,1012.00,171.00,10.00,31.00,0.00
16-09-2019,0.30,0.10,0.00,19.00,22.00,11.00,66.00,1011.00,170.00,13.00,28.00,0.00
17-09-2019,0.10,0.00,0.00,19.00,38.00,6.00,72.00,1012.00,169.00,8.00,33.00,0.10
18-09-2019,0.00,0.00,0.10,20.00,31.00,8.00,76.00,1013.00,181.00,10.00,33.00,0.00
19-09-2019,0.00,0.10,0.00,19.00,37.00,8.00,75.00,1013.00,172.00,10.00,31.00,0.10
20-09-2019,0.10,0.00,0.10,19.00,50.00,8.00,75.00,1012.00,177.00,10.00,31.00,0.40
21-09-2019,0.00,0.10,0.40,19.00,64.00,7.00,77.00,1013.00,172.00,9.00,29.00,0.70
22-09-2019,0.10,0.40,0.70,19.00,49.00,9.00,76.00,1013.00,180.00,11.00,31.00,0.10
23-09-2019,0.40,0.70,0.10,19.00,29.00,7.00,73.00,1012.00,167.00,9.00,34.00,0.00
24-09-2019,0.70,0.10,0.00,20.00,14.00,7.00,72.00,1012.00,174.00,9.00,34.00,0.00
25-09-2019,0.10,0.00,0.00,20.00,16.00,9.00,72.00,1012.00,171.00,11.00,34.00,0.00
26-09-2019,0.00,0.00,0.00,20.00,44.00,8.00,75.00,1013.00,173.00,10.00,33.00,0.10
27-09-2019,0.00,0.00,0.10,20.00,53.00,9.00,75.00,1013.00,175.00,10.00,31.00,0.80
28-09-2019,0.00,0.10,0.80,21.00,68.00,8.00,75.00,1013.00,183.00,10.00,32.00,0.60
29-09-2019,0.10,0.80,0.60,20.00,68.00,7.00,77.00,1013.00,187.00,9.00,31.00,1.00
